sample	strainID	genus	species	count
21_BS3	HAMBI-2494	Paraburkholderia	kururiensis	12
21_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	168
21_BS3	HAMBI-2792	Moraxella	canis	0
21_BS3	HAMBI-3031	Niabella	yanshanensis	24
21_BS3	HAMBI-3237	Microvirga	lotononidis	1
21_BS4	HAMBI-0006	Pseudomonas	putida	877
21_BS4	HAMBI-0097	Acinetobacter	lwoffii	1
21_BS4	HAMBI-0105	Agrobacterium	tumefaciens	310
21_BS4	HAMBI-0262	Brevundimonas	bullata	0
21_BS4	HAMBI-0403	Comamonas	testosteroni	299
21_BS4	HAMBI-1279	Hafnia	alvei	63
21_BS4	HAMBI-1287	Citrobacter	koseri	4284
21_BS4	HAMBI-1292	Morganella	morganii	60
21_BS4	HAMBI-1299	Kluyvera	intermedia	22
21_BS4	HAMBI-1842	Sphingobium	yanoikuyae	217
21_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	1990
21_BS4	HAMBI-1972	Aeromonas	caviae	2906
21_BS4	HAMBI-1977	Pseudomonas	chlororaphis	2397
21_BS4	HAMBI-1988	Chitinophaga	sancti	0
21_BS4	HAMBI-2159	Paraburkholderia	caryophylli	0
21_BS4	HAMBI-2160	Bordetella	avium	39
21_BS4	HAMBI-2164	Cupriavidus	necator	15
21_BS4	HAMBI-2443	Paracoccus	denitrificans	10
21_BS4	HAMBI-2494	Paraburkholderia	kururiensis	8
21_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	180
21_BS4	HAMBI-2792	Moraxella	canis	0
21_BS4	HAMBI-3031	Niabella	yanshanensis	20
21_BS4	HAMBI-3237	Microvirga	lotononidis	2
21_BS5	HAMBI-0006	Pseudomonas	putida	376
21_BS5	HAMBI-0097	Acinetobacter	lwoffii	0
21_BS5	HAMBI-0105	Agrobacterium	tumefaciens	306
21_BS5	HAMBI-0262	Brevundimonas	bullata	0
21_BS5	HAMBI-0403	Comamonas	testosteroni	358
21_BS5	HAMBI-1279	Hafnia	alvei	9
21_BS5	HAMBI-1287	Citrobacter	koseri	4272
21_BS5	HAMBI-1292	Morganella	morganii	37
21_BS5	HAMBI-1299	Kluyvera	intermedia	14
21_BS5	HAMBI-1842	Sphingobium	yanoikuyae	188
21_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	1134
21_BS5	HAMBI-1972	Aeromonas	caviae	2409
21_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1134
21_BS5	HAMBI-1988	Chitinophaga	sancti	0
21_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0
21_BS5	HAMBI-2160	Bordetella	avium	31
21_BS5	HAMBI-2164	Cupriavidus	necator	5
21_BS5	HAMBI-2443	Paracoccus	denitrificans	8
21_BS5	HAMBI-2494	Paraburkholderia	kururiensis	10
21_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	223
21_BS5	HAMBI-2792	Moraxella	canis	0
21_BS5	HAMBI-3031	Niabella	yanshanensis	16
21_BS5	HAMBI-3237	Microvirga	lotononidis	2
21_BS6	HAMBI-0006	Pseudomonas	putida	493
21_BS6	HAMBI-0097	Acinetobacter	lwoffii	0
21_BS6	HAMBI-0105	Agrobacterium	tumefaciens	363
21_BS6	HAMBI-0262	Brevundimonas	bullata	0
21_BS6	HAMBI-0403	Comamonas	testosteroni	592
21_BS6	HAMBI-1279	Hafnia	alvei	7
21_BS6	HAMBI-1287	Citrobacter	koseri	4956
21_BS6	HAMBI-1292	Morganella	morganii	44
21_BS6	HAMBI-1299	Kluyvera	intermedia	4
21_BS6	HAMBI-1842	Sphingobium	yanoikuyae	305
21_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	1390
21_BS6	HAMBI-1972	Aeromonas	caviae	3182
21_BS6	HAMBI-1977	Pseudomonas	chlororaphis	649
21_BS6	HAMBI-1988	Chitinophaga	sancti	0
21_BS6	HAMBI-2159	Paraburkholderia	caryophylli	0
21_BS6	HAMBI-2160	Bordetella	avium	31
21_BS6	HAMBI-2164	Cupriavidus	necator	11
21_BS6	HAMBI-2443	Paracoccus	denitrificans	4
21_BS6	HAMBI-2494	Paraburkholderia	kururiensis	15
21_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	308
21_BS6	HAMBI-2792	Moraxella	canis	0
21_BS6	HAMBI-3031	Niabella	yanshanensis	11
21_BS6	HAMBI-3237	Microvirga	lotononidis	1
27_B1	HAMBI-0006	Pseudomonas	putida	3070
27_B1	HAMBI-0097	Acinetobacter	lwoffii	0
27_B1	HAMBI-0105	Agrobacterium	tumefaciens	621
27_B1	HAMBI-0262	Brevundimonas	bullata	0
27_B1	HAMBI-0403	Comamonas	testosteroni	153
27_B1	HAMBI-1279	Hafnia	alvei	118
27_B1	HAMBI-1287	Citrobacter	koseri	2958
27_B1	HAMBI-1292	Morganella	morganii	119
27_B1	HAMBI-1299	Kluyvera	intermedia	57
27_B1	HAMBI-1842	Sphingobium	yanoikuyae	310
27_B1	HAMBI-1896	Sphingobacterium	spiritivorum	1802
27_B1	HAMBI-1972	Aeromonas	caviae	10595
27_B1	HAMBI-1977	Pseudomonas	chlororaphis	611
27_B1	HAMBI-1988	Chitinophaga	sancti	0
27_B1	HAMBI-2159	Paraburkholderia	caryophylli	2
27_B1	HAMBI-2160	Bordetella	avium	43
27_B1	HAMBI-2164	Cupriavidus	necator	13
27_B1	HAMBI-2443	Paracoccus	denitrificans	19
27_B1	HAMBI-2494	Paraburkholderia	kururiensis	19
27_B1	HAMBI-2659	Stenotrophomonas	maltophilia	189
27_B1	HAMBI-2792	Moraxella	canis	0
27_B1	HAMBI-3031	Niabella	yanshanensis	45
27_B1	HAMBI-3237	Microvirga	lotononidis	3
27_B2	HAMBI-0006	Pseudomonas	putida	3176
27_B2	HAMBI-0097	Acinetobacter	lwoffii	0
27_B2	HAMBI-0105	Agrobacterium	tumefaciens	577
27_B2	HAMBI-0262	Brevundimonas	bullata	0
27_B2	HAMBI-0403	Comamonas	testosteroni	202
27_B2	HAMBI-1279	Hafnia	alvei	153
27_B2	HAMBI-1287	Citrobacter	koseri	3371
27_B2	HAMBI-1292	Morganella	morganii	149
27_B2	HAMBI-1299	Kluyvera	intermedia	64
27_B2	HAMBI-1842	Sphingobium	yanoikuyae	347
27_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1532
27_B2	HAMBI-1972	Aeromonas	caviae	10430
27_B2	HAMBI-1977	Pseudomonas	chlororaphis	630
27_B2	HAMBI-1988	Chitinophaga	sancti	0
27_B2	HAMBI-2159	Paraburkholderia	caryophylli	1
27_B2	HAMBI-2160	Bordetella	avium	42
27_B2	HAMBI-2164	Cupriavidus	necator	11
27_B2	HAMBI-2443	Paracoccus	denitrificans	36
27_B2	HAMBI-2494	Paraburkholderia	kururiensis	18
27_B2	HAMBI-2659	Stenotrophomonas	maltophilia	179
27_B2	HAMBI-2792	Moraxella	canis	0
27_B2	HAMBI-3031	Niabella	yanshanensis	46
27_B2	HAMBI-3237	Microvirga	lotononidis	8
27_B3	HAMBI-0006	Pseudomonas	putida	2528
27_B3	HAMBI-0097	Acinetobacter	lwoffii	0
27_B3	HAMBI-0105	Agrobacterium	tumefaciens	463
27_B3	HAMBI-0262	Brevundimonas	bullata	0
27_B3	HAMBI-0403	Comamonas	testosteroni	307
27_B3	HAMBI-1279	Hafnia	alvei	137
27_B3	HAMBI-1287	Citrobacter	koseri	3314
27_B3	HAMBI-1292	Morganella	morganii	106
27_B3	HAMBI-1299	Kluyvera	intermedia	52
27_B3	HAMBI-1842	Sphingobium	yanoikuyae	184
27_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1230
27_B3	HAMBI-1972	Aeromonas	caviae	8090
27_B3	HAMBI-1977	Pseudomonas	chlororaphis	486
27_B3	HAMBI-1988	Chitinophaga	sancti	0
27_B3	HAMBI-2159	Paraburkholderia	caryophylli	1
27_B3	HAMBI-2160	Bordetella	avium	38
27_B3	HAMBI-2164	Cupriavidus	necator	11
27_B3	HAMBI-2443	Paracoccus	denitrificans	16
27_B3	HAMBI-2494	Paraburkholderia	kururiensis	15
27_B3	HAMBI-2659	Stenotrophomonas	maltophilia	191
27_B3	HAMBI-2792	Moraxella	canis	0
27_B3	HAMBI-3031	Niabella	yanshanensis	39
27_B3	HAMBI-3237	Microvirga	lotononidis	3
27_B4	HAMBI-0006	Pseudomonas	putida	2485
27_B4	HAMBI-0097	Acinetobacter	lwoffii	0
27_B4	HAMBI-0105	Agrobacterium	tumefaciens	394
27_B4	HAMBI-0262	Brevundimonas	bullata	0
27_B4	HAMBI-0403	Comamonas	testosteroni	259
27_B4	HAMBI-1279	Hafnia	alvei	148
27_B4	HAMBI-1287	Citrobacter	koseri	3806
27_B4	HAMBI-1292	Morganella	morganii	114
27_B4	HAMBI-1299	Kluyvera	intermedia	53
27_B4	HAMBI-1842	Sphingobium	yanoikuyae	163
27_B4	HAMBI-1896	Sphingobacterium	spiritivorum	1221
27_B4	HAMBI-1972	Aeromonas	caviae	7260
27_B4	HAMBI-1977	Pseudomonas	chlororaphis	393
27_B4	HAMBI-1988	Chitinophaga	sancti	0
27_B4	HAMBI-2159	Paraburkholderia	caryophylli	1
27_B4	HAMBI-2160	Bordetella	avium	30
27_B4	HAMBI-2164	Cupriavidus	necator	7
27_B4	HAMBI-2443	Paracoccus	denitrificans	28
27_B4	HAMBI-2494	Paraburkholderia	kururiensis	14
27_B4	HAMBI-2659	Stenotrophomonas	maltophilia	220
27_B4	HAMBI-2792	Moraxella	canis	0
27_B4	HAMBI-3031	Niabella	yanshanensis	24
27_B4	HAMBI-3237	Microvirga	lotononidis	4
27_B5	HAMBI-0006	Pseudomonas	putida	2330
27_B5	HAMBI-0097	Acinetobacter	lwoffii	0
27_B5	HAMBI-0105	Agrobacterium	tumefaciens	334
27_B5	HAMBI-0262	Brevundimonas	bullata	0
27_B5	HAMBI-0403	Comamonas	testosteroni	159
27_B5	HAMBI-1279	Hafnia	alvei	110
27_B5	HAMBI-1287	Citrobacter	koseri	2477
27_B5	HAMBI-1292	Morganella	morganii	102
27_B5	HAMBI-1299	Kluyvera	intermedia	48
27_B5	HAMBI-1842	Sphingobium	yanoikuyae	248
27_B5	HAMBI-1896	Sphingobacterium	spiritivorum	1244
27_B5	HAMBI-1972	Aeromonas	caviae	6266
27_B5	HAMBI-1977	Pseudomonas	chlororaphis	536
27_B5	HAMBI-1988	Chitinophaga	sancti	0
27_B5	HAMBI-2159	Paraburkholderia	caryophylli	1
27_B5	HAMBI-2160	Bordetella	avium	27
27_B5	HAMBI-2164	Cupriavidus	necator	11
27_B5	HAMBI-2443	Paracoccus	denitrificans	28
27_B5	HAMBI-2494	Paraburkholderia	kururiensis	7
27_B5	HAMBI-2659	Stenotrophomonas	maltophilia	144
27_B5	HAMBI-2792	Moraxella	canis	0
27_B5	HAMBI-3031	Niabella	yanshanensis	40
27_B5	HAMBI-3237	Microvirga	lotononidis	4
27_B6	HAMBI-0006	Pseudomonas	putida	1638
27_B6	HAMBI-0097	Acinetobacter	lwoffii	0
27_B6	HAMBI-0105	Agrobacterium	tumefaciens	279
27_B6	HAMBI-0262	Brevundimonas	bullata	0
27_B6	HAMBI-0403	Comamonas	testosteroni	191
27_B6	HAMBI-1279	Hafnia	alvei	85
27_B6	HAMBI-1287	Citrobacter	koseri	2385
27_B6	HAMBI-1292	Morganella	morganii	65
27_B6	HAMBI-1299	Kluyvera	intermedia	39
27_B6	HAMBI-1842	Sphingobium	yanoikuyae	171
27_B6	HAMBI-1896	Sphingobacterium	spiritivorum	696
27_B6	HAMBI-1972	Aeromonas	caviae	4861
27_B6	HAMBI-1977	Pseudomonas	chlororaphis	487
27_B6	HAMBI-1988	Chitinophaga	sancti	0
27_B6	HAMBI-2159	Paraburkholderia	caryophylli	0
27_B6	HAMBI-2160	Bordetella	avium	29
27_B6	HAMBI-2164	Cupriavidus	necator	10
27_B6	HAMBI-2443	Paracoccus	denitrificans	9
27_B6	HAMBI-2494	Paraburkholderia	kururiensis	6
27_B6	HAMBI-2659	Stenotrophomonas	maltophilia	121
27_B6	HAMBI-2792	Moraxella	canis	0
27_B6	HAMBI-3031	Niabella	yanshanensis	27
27_B6	HAMBI-3237	Microvirga	lotononidis	7
27_BS1	HAMBI-0006	Pseudomonas	putida	1520
27_BS1	HAMBI-0097	Acinetobacter	lwoffii	0
27_BS1	HAMBI-0105	Agrobacterium	tumefaciens	514
27_BS1	HAMBI-0262	Brevundimonas	bullata	0
27_BS1	HAMBI-0403	Comamonas	testosteroni	512
27_BS1	HAMBI-1279	Hafnia	alvei	113
27_BS1	HAMBI-1287	Citrobacter	koseri	9729
27_BS1	HAMBI-1292	Morganella	morganii	128
27_BS1	HAMBI-1299	Kluyvera	intermedia	61
27_BS1	HAMBI-1842	Sphingobium	yanoikuyae	1153
27_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	1840
27_BS1	HAMBI-1972	Aeromonas	caviae	6607
27_BS1	HAMBI-1977	Pseudomonas	chlororaphis	3228
27_BS1	HAMBI-1988	Chitinophaga	sancti	0
27_BS1	HAMBI-2159	Paraburkholderia	caryophylli	0
27_BS1	HAMBI-2160	Bordetella	avium	53
27_BS1	HAMBI-2164	Cupriavidus	necator	17
27_BS1	HAMBI-2443	Paracoccus	denitrificans	18
27_BS1	HAMBI-2494	Paraburkholderia	kururiensis	19
27_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	311
27_BS1	HAMBI-2792	Moraxella	canis	0
27_BS1	HAMBI-3031	Niabella	yanshanensis	38
27_BS1	HAMBI-3237	Microvirga	lotononidis	5
27_BS2	HAMBI-0006	Pseudomonas	putida	1253
27_BS2	HAMBI-0097	Acinetobacter	lwoffii	0
27_BS2	HAMBI-0105	Agrobacterium	tumefaciens	579
27_BS2	HAMBI-0262	Brevundimonas	bullata	0
27_BS2	HAMBI-0403	Comamonas	testosteroni	779
27_BS2	HAMBI-1279	Hafnia	alvei	129
27_BS2	HAMBI-1287	Citrobacter	koseri	9519
27_BS2	HAMBI-1292	Morganella	morganii	113
27_BS2	HAMBI-1299	Kluyvera	intermedia	36
27_BS2	HAMBI-1842	Sphingobium	yanoikuyae	1199
27_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	1251
27_BS2	HAMBI-1972	Aeromonas	caviae	5829
27_BS2	HAMBI-1977	Pseudomonas	chlororaphis	2907
27_BS2	HAMBI-1988	Chitinophaga	sancti	0
27_BS2	HAMBI-2159	Paraburkholderia	caryophylli	5
27_BS2	HAMBI-2160	Bordetella	avium	63
27_BS2	HAMBI-2164	Cupriavidus	necator	21
27_BS2	HAMBI-2443	Paracoccus	denitrificans	12
27_BS2	HAMBI-2494	Paraburkholderia	kururiensis	11
27_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	667
27_BS2	HAMBI-2792	Moraxella	canis	0
27_BS2	HAMBI-3031	Niabella	yanshanensis	32
27_BS2	HAMBI-3237	Microvirga	lotononidis	1
27_BS3	HAMBI-0006	Pseudomonas	putida	984
27_BS3	HAMBI-0097	Acinetobacter	lwoffii	0
27_BS3	HAMBI-0105	Agrobacterium	tumefaciens	522
27_BS3	HAMBI-0262	Brevundimonas	bullata	0
27_BS3	HAMBI-0403	Comamonas	testosteroni	396
27_BS3	HAMBI-1279	Hafnia	alvei	86
27_BS3	HAMBI-1287	Citrobacter	koseri	7787
27_BS3	HAMBI-1292	Morganella	morganii	81
27_BS3	HAMBI-1299	Kluyvera	intermedia	30
27_BS3	HAMBI-1842	Sphingobium	yanoikuyae	991
27_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	1739
27_BS3	HAMBI-1972	Aeromonas	caviae	4606
27_BS3	HAMBI-1977	Pseudomonas	chlororaphis	3529
27_BS3	HAMBI-1988	Chitinophaga	sancti	0
27_BS3	HAMBI-2159	Paraburkholderia	caryophylli	1
27_BS3	HAMBI-2160	Bordetella	avium	90
27_BS3	HAMBI-2164	Cupriavidus	necator	30
27_BS3	HAMBI-2443	Paracoccus	denitrificans	85
27_BS3	HAMBI-2494	Paraburkholderia	kururiensis	23
27_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	302
27_BS3	HAMBI-2792	Moraxella	canis	0
27_BS3	HAMBI-3031	Niabella	yanshanensis	37
27_BS3	HAMBI-3237	Microvirga	lotononidis	4
27_BS4	HAMBI-0006	Pseudomonas	putida	1830
27_BS4	HAMBI-0097	Acinetobacter	lwoffii	0
27_BS4	HAMBI-0105	Agrobacterium	tumefaciens	827
27_BS4	HAMBI-0262	Brevundimonas	bullata	0
27_BS4	HAMBI-0403	Comamonas	testosteroni	940
27_BS4	HAMBI-1279	Hafnia	alvei	166
27_BS4	HAMBI-1287	Citrobacter	koseri	12533
27_BS4	HAMBI-1292	Morganella	morganii	135
27_BS4	HAMBI-1299	Kluyvera	intermedia	66
27_BS4	HAMBI-1842	Sphingobium	yanoikuyae	1069
27_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	2635
27_BS4	HAMBI-1972	Aeromonas	caviae	9366
27_BS4	HAMBI-1977	Pseudomonas	chlororaphis	5475
27_BS4	HAMBI-1988	Chitinophaga	sancti	0
27_BS4	HAMBI-2159	Paraburkholderia	caryophylli	0
27_BS4	HAMBI-2160	Bordetella	avium	92
27_BS4	HAMBI-2164	Cupriavidus	necator	29
27_BS4	HAMBI-2443	Paracoccus	denitrificans	32
27_BS4	HAMBI-2494	Paraburkholderia	kururiensis	22
27_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	549
27_BS4	HAMBI-2792	Moraxella	canis	0
27_BS4	HAMBI-3031	Niabella	yanshanensis	61
27_BS4	HAMBI-3237	Microvirga	lotononidis	4
27_BS5	HAMBI-0006	Pseudomonas	putida	400
27_BS5	HAMBI-0097	Acinetobacter	lwoffii	0
27_BS5	HAMBI-0105	Agrobacterium	tumefaciens	384
27_BS5	HAMBI-0262	Brevundimonas	bullata	0
27_BS5	HAMBI-0403	Comamonas	testosteroni	786
27_BS5	HAMBI-1279	Hafnia	alvei	16
27_BS5	HAMBI-1287	Citrobacter	koseri	7880
27_BS5	HAMBI-1292	Morganella	morganii	58
27_BS5	HAMBI-1299	Kluyvera	intermedia	5
27_BS5	HAMBI-1842	Sphingobium	yanoikuyae	615
27_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	1209
27_BS5	HAMBI-1972	Aeromonas	caviae	3721
27_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1384
27_BS5	HAMBI-1988	Chitinophaga	sancti	0
27_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0
27_BS5	HAMBI-2160	Bordetella	avium	61
27_BS5	HAMBI-2164	Cupriavidus	necator	16
27_BS5	HAMBI-2443	Paracoccus	denitrificans	8
27_BS5	HAMBI-2494	Paraburkholderia	kururiensis	10
27_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	432
27_BS5	HAMBI-2792	Moraxella	canis	0
27_BS5	HAMBI-3031	Niabella	yanshanensis	31
27_BS5	HAMBI-3237	Microvirga	lotononidis	1
27_BS6	HAMBI-0006	Pseudomonas	putida	546
27_BS6	HAMBI-0097	Acinetobacter	lwoffii	0
27_BS6	HAMBI-0105	Agrobacterium	tumefaciens	625
27_BS6	HAMBI-0262	Brevundimonas	bullata	0
27_BS6	HAMBI-0403	Comamonas	testosteroni	1103
27_BS6	HAMBI-1279	Hafnia	alvei	16
27_BS6	HAMBI-1287	Citrobacter	koseri	9749
27_BS6	HAMBI-1292	Morganella	morganii	91
27_BS6	HAMBI-1299	Kluyvera	intermedia	12
27_BS6	HAMBI-1842	Sphingobium	yanoikuyae	1009
27_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	1278
27_BS6	HAMBI-1972	Aeromonas	caviae	4157
27_BS6	HAMBI-1977	Pseudomonas	chlororaphis	1378
27_BS6	HAMBI-1988	Chitinophaga	sancti	0
27_BS6	HAMBI-2159	Paraburkholderia	caryophylli	0
27_BS6	HAMBI-2160	Bordetella	avium	50
27_BS6	HAMBI-2164	Cupriavidus	necator	19
27_BS6	HAMBI-2443	Paracoccus	denitrificans	13
27_BS6	HAMBI-2494	Paraburkholderia	kururiensis	27
27_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	436
27_BS6	HAMBI-2792	Moraxella	canis	0
27_BS6	HAMBI-3031	Niabella	yanshanensis	32
27_BS6	HAMBI-3237	Microvirga	lotononidis	3
33_B1	HAMBI-0006	Pseudomonas	putida	4670
33_B1	HAMBI-0097	Acinetobacter	lwoffii	0
33_B1	HAMBI-0105	Agrobacterium	tumefaciens	677
33_B1	HAMBI-0262	Brevundimonas	bullata	0
33_B1	HAMBI-0403	Comamonas	testosteroni	339
33_B1	HAMBI-1279	Hafnia	alvei	93
33_B1	HAMBI-1287	Citrobacter	koseri	2806
33_B1	HAMBI-1292	Morganella	morganii	181
33_B1	HAMBI-1299	Kluyvera	intermedia	92
33_B1	HAMBI-1842	Sphingobium	yanoikuyae	112
33_B1	HAMBI-1896	Sphingobacterium	spiritivorum	2344
33_B1	HAMBI-1972	Aeromonas	caviae	15104
33_B1	HAMBI-1977	Pseudomonas	chlororaphis	688
33_B1	HAMBI-1988	Chitinophaga	sancti	0
33_B1	HAMBI-2159	Paraburkholderia	caryophylli	2
33_B1	HAMBI-2160	Bordetella	avium	57
33_B1	HAMBI-2164	Cupriavidus	necator	8
33_B1	HAMBI-2443	Paracoccus	denitrificans	16
33_B1	HAMBI-2494	Paraburkholderia	kururiensis	6
33_B1	HAMBI-2659	Stenotrophomonas	maltophilia	285
33_B1	HAMBI-2792	Moraxella	canis	0
33_B1	HAMBI-3031	Niabella	yanshanensis	58
33_B1	HAMBI-3237	Microvirga	lotononidis	24
33_B2	HAMBI-0006	Pseudomonas	putida	4722
33_B2	HAMBI-0097	Acinetobacter	lwoffii	0
33_B2	HAMBI-0105	Agrobacterium	tumefaciens	892
33_B2	HAMBI-0262	Brevundimonas	bullata	0
33_B2	HAMBI-0403	Comamonas	testosteroni	569
33_B2	HAMBI-1279	Hafnia	alvei	108
33_B2	HAMBI-1287	Citrobacter	koseri	2762
33_B2	HAMBI-1292	Morganella	morganii	129
33_B2	HAMBI-1299	Kluyvera	intermedia	83
33_B2	HAMBI-1842	Sphingobium	yanoikuyae	115
33_B2	HAMBI-1896	Sphingobacterium	spiritivorum	2401
33_B2	HAMBI-1972	Aeromonas	caviae	18932
33_B2	HAMBI-1977	Pseudomonas	chlororaphis	422
33_B2	HAMBI-1988	Chitinophaga	sancti	0
33_B2	HAMBI-2159	Paraburkholderia	caryophylli	0
33_B2	HAMBI-2160	Bordetella	avium	74
33_B2	HAMBI-2164	Cupriavidus	necator	3
33_B2	HAMBI-2443	Paracoccus	denitrificans	24
33_B2	HAMBI-2494	Paraburkholderia	kururiensis	11
33_B2	HAMBI-2659	Stenotrophomonas	maltophilia	211
33_B2	HAMBI-2792	Moraxella	canis	0
33_B2	HAMBI-3031	Niabella	yanshanensis	73
33_B2	HAMBI-3237	Microvirga	lotononidis	36
33_B3	HAMBI-0006	Pseudomonas	putida	4842
33_B3	HAMBI-0097	Acinetobacter	lwoffii	0
33_B3	HAMBI-0105	Agrobacterium	tumefaciens	531
33_B3	HAMBI-0262	Brevundimonas	bullata	0
33_B3	HAMBI-0403	Comamonas	testosteroni	618
33_B3	HAMBI-1279	Hafnia	alvei	118
33_B3	HAMBI-1287	Citrobacter	koseri	2916
33_B3	HAMBI-1292	Morganella	morganii	130
33_B3	HAMBI-1299	Kluyvera	intermedia	85
33_B3	HAMBI-1842	Sphingobium	yanoikuyae	69
33_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1940
33_B3	HAMBI-1972	Aeromonas	caviae	15539
33_B3	HAMBI-1977	Pseudomonas	chlororaphis	220
33_B3	HAMBI-1988	Chitinophaga	sancti	0
33_B3	HAMBI-2159	Paraburkholderia	caryophylli	1
33_B3	HAMBI-2160	Bordetella	avium	71
33_B3	HAMBI-2164	Cupriavidus	necator	6
33_B3	HAMBI-2443	Paracoccus	denitrificans	19
33_B3	HAMBI-2494	Paraburkholderia	kururiensis	6
33_B3	HAMBI-2659	Stenotrophomonas	maltophilia	253
33_B3	HAMBI-2792	Moraxella	canis	0
33_B3	HAMBI-3031	Niabella	yanshanensis	63
33_B3	HAMBI-3237	Microvirga	lotononidis	34
33_B4	HAMBI-0006	Pseudomonas	putida	4952
33_B4	HAMBI-0097	Acinetobacter	lwoffii	0
33_B4	HAMBI-0105	Agrobacterium	tumefaciens	635
33_B4	HAMBI-0262	Brevundimonas	bullata	0
33_B4	HAMBI-0403	Comamonas	testosteroni	527
33_B4	HAMBI-1279	Hafnia	alvei	163
33_B4	HAMBI-1287	Citrobacter	koseri	4010
33_B4	HAMBI-1292	Morganella	morganii	114
33_B4	HAMBI-1299	Kluyvera	intermedia	104
33_B4	HAMBI-1842	Sphingobium	yanoikuyae	62
33_B4	HAMBI-1896	Sphingobacterium	spiritivorum	2126
33_B4	HAMBI-1972	Aeromonas	caviae	16674
33_B4	HAMBI-1977	Pseudomonas	chlororaphis	309
33_B4	HAMBI-1988	Chitinophaga	sancti	0
33_B4	HAMBI-2159	Paraburkholderia	caryophylli	0
33_B4	HAMBI-2160	Bordetella	avium	76
33_B4	HAMBI-2164	Cupriavidus	necator	8
33_B4	HAMBI-2443	Paracoccus	denitrificans	14
33_B4	HAMBI-2494	Paraburkholderia	kururiensis	19
33_B4	HAMBI-2659	Stenotrophomonas	maltophilia	331
33_B4	HAMBI-2792	Moraxella	canis	0
33_B4	HAMBI-3031	Niabella	yanshanensis	49
33_B4	HAMBI-3237	Microvirga	lotononidis	24
33_B5	HAMBI-0006	Pseudomonas	putida	4228
33_B5	HAMBI-0097	Acinetobacter	lwoffii	0
33_B5	HAMBI-0105	Agrobacterium	tumefaciens	646
33_B5	HAMBI-0262	Brevundimonas	bullata	0
33_B5	HAMBI-0403	Comamonas	testosteroni	414
33_B5	HAMBI-1279	Hafnia	alvei	153
33_B5	HAMBI-1287	Citrobacter	koseri	3881
33_B5	HAMBI-1292	Morganella	morganii	142
33_B5	HAMBI-1299	Kluyvera	intermedia	99
33_B5	HAMBI-1842	Sphingobium	yanoikuyae	164
33_B5	HAMBI-1896	Sphingobacterium	spiritivorum	2006
33_B5	HAMBI-1972	Aeromonas	caviae	10631
33_B5	HAMBI-1977	Pseudomonas	chlororaphis	689
33_B5	HAMBI-1988	Chitinophaga	sancti	0
33_B5	HAMBI-2159	Paraburkholderia	caryophylli	1
33_B5	HAMBI-2160	Bordetella	avium	60
33_B5	HAMBI-2164	Cupriavidus	necator	11
33_B5	HAMBI-2443	Paracoccus	denitrificans	23
33_B5	HAMBI-2494	Paraburkholderia	kururiensis	8
33_B5	HAMBI-2659	Stenotrophomonas	maltophilia	294
33_B5	HAMBI-2792	Moraxella	canis	0
33_B5	HAMBI-3031	Niabella	yanshanensis	68
33_B5	HAMBI-3237	Microvirga	lotononidis	26
33_B6	HAMBI-0006	Pseudomonas	putida	3170
33_B6	HAMBI-0097	Acinetobacter	lwoffii	0
33_B6	HAMBI-0105	Agrobacterium	tumefaciens	618
33_B6	HAMBI-0262	Brevundimonas	bullata	0
33_B6	HAMBI-0403	Comamonas	testosteroni	560
33_B6	HAMBI-1279	Hafnia	alvei	133
33_B6	HAMBI-1287	Citrobacter	koseri	3268
33_B6	HAMBI-1292	Morganella	morganii	93
33_B6	HAMBI-1299	Kluyvera	intermedia	73
33_B6	HAMBI-1842	Sphingobium	yanoikuyae	90
33_B6	HAMBI-1896	Sphingobacterium	spiritivorum	1554
33_B6	HAMBI-1972	Aeromonas	caviae	9878
33_B6	HAMBI-1977	Pseudomonas	chlororaphis	363
33_B6	HAMBI-1988	Chitinophaga	sancti	0
33_B6	HAMBI-2159	Paraburkholderia	caryophylli	2
