sample	strainID	genus	species	count	count_correct	f_correct
79_B5	HAMBI-0105	Agrobacterium	tumefaciens	719	3035	0.11874901623204953
79_B5	HAMBI-0262	Brevundimonas	bullata	0	0	0
79_B5	HAMBI-0403	Comamonas	testosteroni	1231	1579	0.06175986920148851
79_B5	HAMBI-1279	Hafnia	alvei	177	624	0.02442165335690824
79_B5	HAMBI-1287	Citrobacter	koseri	4097	7408	0.28983940186309065
79_B5	HAMBI-1292	Morganella	morganii	124	805	0.031484055208496925
79_B5	HAMBI-1299	Kluyvera	intermedia	75	310	0.01213310450432573
79_B5	HAMBI-1842	Sphingobium	yanoikuyae	157	359	0.014052236059083397
79_B5	HAMBI-1896	Sphingobacterium	spiritivorum	1507	3666	0.1434371959327242
79_B5	HAMBI-1972	Aeromonas	caviae	11187	3089	0.12085995415415257
79_B5	HAMBI-1977	Pseudomonas	chlororaphis	405	1192	0.046626879356108666
79_B5	HAMBI-1988	Chitinophaga	sancti	0	0	0
79_B5	HAMBI-2159	Paraburkholderia	caryophylli	1	26	0.0010309226624510347
79_B5	HAMBI-2160	Bordetella	avium	38	497	0.019452294042077982
79_B5	HAMBI-2164	Cupriavidus	necator	7	122	0.00477332281637356
79_B5	HAMBI-2443	Paracoccus	denitrificans	39	876	0.03426956894858119
79_B5	HAMBI-2494	Paraburkholderia	kururiensis	15	248	0.009712669494356615
79_B5	HAMBI-2659	Stenotrophomonas	maltophilia	535	811	0.0317344661445506
79_B5	HAMBI-2792	Moraxella	canis	3	5	1.8497355096540658e-4
79_B5	HAMBI-3031	Niabella	yanshanensis	58	244	0.009544733093897091
79_B5	HAMBI-3237	Microvirga	lotononidis	12	35	0.0013644640096553788
79_B6	HAMBI-0006	Pseudomonas	putida	4611	540	0.022339384465337266
79_B6	HAMBI-0097	Acinetobacter	lwoffii	5	11	4.4681161304370676e-4
79_B6	HAMBI-0105	Agrobacterium	tumefaciens	748	3110	0.12856704893244272
79_B6	HAMBI-0262	Brevundimonas	bullata	0	0	0
79_B6	HAMBI-0403	Comamonas	testosteroni	802	1013	0.04187449961589404
79_B6	HAMBI-1279	Hafnia	alvei	168	584	0.024123372632714985
79_B6	HAMBI-1287	Citrobacter	koseri	4044	7203	0.2977347699770958
79_B6	HAMBI-1292	Morganella	morganii	123	786	0.03250132294948714
79_B6	HAMBI-1299	Kluyvera	intermedia	74	301	0.012458602859160877
79_B6	HAMBI-1842	Sphingobium	yanoikuyae	126	284	0.011736626308935346
79_B6	HAMBI-1896	Sphingobacterium	spiritivorum	1121	2686	0.1110404196363474
79_B6	HAMBI-1972	Aeromonas	caviae	11133	3028	0.12517221680572005
79_B6	HAMBI-1977	Pseudomonas	chlororaphis	472	1368	0.056552300050194196
79_B6	HAMBI-1988	Chitinophaga	sancti	0	0	0
79_B6	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
79_B6	HAMBI-2160	Bordetella	avium	44	567	0.02344049902553022
79_B6	HAMBI-2164	Cupriavidus	necator	23	395	0.016322156960825496
79_B6	HAMBI-2443	Paracoccus	denitrificans	45	996	0.04115129399381655
79_B6	HAMBI-2494	Paraburkholderia	kururiensis	13	212	0.008760273221361796
79_B6	HAMBI-2659	Stenotrophomonas	maltophilia	579	865	0.03574233541110593
79_B6	HAMBI-2792	Moraxella	canis	0	0	0
79_B6	HAMBI-3031	Niabella	yanshanensis	51	211	0.008734396812414887
79_B6	HAMBI-3237	Microvirga	lotononidis	11	31	0.0013016687285716
79_BS1	HAMBI-0006	Pseudomonas	putida	6786	594	0.019760848876815177
79_BS1	HAMBI-0097	Acinetobacter	lwoffii	4	6	2.1484739910497669e-4
79_BS1	HAMBI-0105	Agrobacterium	tumefaciens	843	2616	0.08709060619489298
79_BS1	HAMBI-0262	Brevundimonas	bullata	2	0	1.2902188018185281e-5
79_BS1	HAMBI-0403	Comamonas	testosteroni	1689	1592	0.05300545574948141
79_BS1	HAMBI-1279	Hafnia	alvei	125	324	0.010788334857299497
79_BS1	HAMBI-1287	Citrobacter	koseri	8624	11463	0.38163027252528764
79_BS1	HAMBI-1292	Morganella	morganii	144	687	0.022870416882596424
79_BS1	HAMBI-1299	Kluyvera	intermedia	66	201	0.00667878124928384
79_BS1	HAMBI-1842	Sphingobium	yanoikuyae	206	346	0.011533353767105762
79_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	2561	4580	0.15247573008586782
79_BS1	HAMBI-1972	Aeromonas	caviae	6410	1301	0.0433181025811874
79_BS1	HAMBI-1977	Pseudomonas	chlororaphis	667	1443	0.04803411234265818
79_BS1	HAMBI-1988	Chitinophaga	sancti	2	5	1.7894715757466292e-4
79_BS1	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
79_BS1	HAMBI-2160	Bordetella	avium	87	837	0.027857945894734743
79_BS1	HAMBI-2164	Cupriavidus	necator	21	269	0.008957455718682113
79_BS1	HAMBI-2443	Paracoccus	denitrificans	66	1090	0.03627693435332286
79_BS1	HAMBI-2494	Paraburkholderia	kururiensis	9	109	0.0036452932371329187
79_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	1390	1549	0.051574475950822006
79_BS1	HAMBI-2792	Moraxella	canis	0	0	0
79_BS1	HAMBI-3031	Niabella	yanshanensis	325	1005	0.03345505626632771
79_BS1	HAMBI-3237	Microvirga	lotononidis	9	19	6.401267218036714e-4
79_BS2	HAMBI-0006	Pseudomonas	putida	6083	536	0.01879084139785628
79_BS2	HAMBI-0097	Acinetobacter	lwoffii	3	5	1.709338336295586e-4
79_BS2	HAMBI-0105	Agrobacterium	tumefaciens	910	2845	0.09972907710809162
79_BS2	HAMBI-0262	Brevundimonas	bullata	0	0	0
79_BS2	HAMBI-0403	Comamonas	testosteroni	697	662	0.02320386715731137
79_BS2	HAMBI-1279	Hafnia	alvei	121	316	0.011078129668676993
79_BS2	HAMBI-1287	Citrobacter	koseri	8539	11437	0.40084618269739264
79_BS2	HAMBI-1292	Morganella	morganii	96	461	0.016174076425030902
79_BS2	HAMBI-1299	Kluyvera	intermedia	73	224	0.007836331735859257
79_BS2	HAMBI-1842	Sphingobium	yanoikuyae	171	290	0.010155964461161966
79_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	2048	3691	0.12934741812891196
79_BS2	HAMBI-1972	Aeromonas	caviae	6892	1410	0.049407551681720625
79_BS2	HAMBI-1977	Pseudomonas	chlororaphis	1116	2433	0.08525596983057142
79_BS2	HAMBI-1988	Chitinophaga	sancti	1	3	9.491426252237807e-5
79_BS2	HAMBI-2159	Paraburkholderia	caryophylli	1	20	6.840775915923774e-4
79_BS2	HAMBI-2160	Bordetella	avium	87	843	0.02955192388438851
79_BS2	HAMBI-2164	Cupriavidus	necator	22	284	0.00995462088630352
79_BS2	HAMBI-2443	Paracoccus	denitrificans	37	616	0.02157371993739386
79_BS2	HAMBI-2494	Paraburkholderia	kururiensis	9	110	0.0038669551835258864
79_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	1358	1525	0.05345107725465497
79_BS2	HAMBI-2792	Moraxella	canis	0	0	0
79_BS2	HAMBI-3031	Niabella	yanshanensis	255	794	0.027845514903127436
79_BS2	HAMBI-3237	Microvirga	lotononidis	13	28	9.808519702765306e-4
79_BS3	HAMBI-0006	Pseudomonas	putida	7728	660	0.0240978871787974
79_BS3	HAMBI-0097	Acinetobacter	lwoffii	4	6	2.3006481899619794e-4
79_BS3	HAMBI-0105	Agrobacterium	tumefaciens	1020	3091	0.11284024551817451
79_BS3	HAMBI-0262	Brevundimonas	bullata	1	0	6.908018350290451e-6
79_BS3	HAMBI-0403	Comamonas	testosteroni	1026	944	0.034479296493700906
79_BS3	HAMBI-1279	Hafnia	alvei	89	225	0.008225352586938213
79_BS3	HAMBI-1287	Citrobacter	koseri	4473	5806	0.2119595943152793
79_BS3	HAMBI-1292	Morganella	morganii	193	899	0.032823811487169854
79_BS3	HAMBI-1299	Kluyvera	intermedia	49	145	0.005309693783503481
79_BS3	HAMBI-1842	Sphingobium	yanoikuyae	225	369	0.013489349996358329
79_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	3075	5370	0.19604527292542612
79_BS3	HAMBI-1972	Aeromonas	caviae	5346	1060	0.03868659100429173
79_BS3	HAMBI-1977	Pseudomonas	chlororaphis	2192	4630	0.16903809790068317
79_BS3	HAMBI-1988	Chitinophaga	sancti	1	3	9.581090017567099e-5
79_BS3	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
79_BS3	HAMBI-2160	Bordetella	avium	84	789	0.0288024370311161
79_BS3	HAMBI-2164	Cupriavidus	necator	14	175	0.0063946020514096215
79_BS3	HAMBI-2443	Paracoccus	denitrificans	38	613	0.022366104618631148
79_BS3	HAMBI-2494	Paraburkholderia	kururiensis	10	119	0.004337206223180628
79_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	1555	1692	0.06178321853856342
79_BS3	HAMBI-2792	Moraxella	canis	0	0	0
79_BS3	HAMBI-3031	Niabella	yanshanensis	254	767	0.027998336710069707
79_BS3	HAMBI-3237	Microvirga	lotononidis	13	27	9.901178991842028e-4
79_BS4	HAMBI-0006	Pseudomonas	putida	7114	556	0.016879335820199588
79_BS4	HAMBI-0097	Acinetobacter	lwoffii	17	25	7.43992884383745e-4
79_BS4	HAMBI-0105	Agrobacterium	tumefaciens	818	2270	0.06885679335141176
79_BS4	HAMBI-0262	Brevundimonas	bullata	4	1	2.1025344157540607e-5
79_BS4	HAMBI-0403	Comamonas	testosteroni	1100	927	0.028127644203711957
79_BS4	HAMBI-1279	Hafnia	alvei	200	464	0.014064495289748076
79_BS4	HAMBI-1287	Citrobacter	koseri	10255	12188	0.3697596232558575
79_BS4	HAMBI-1292	Morganella	morganii	446	1902	0.05771599657009133
79_BS4	HAMBI-1299	Kluyvera	intermedia	143	389	0.011790685964631087
79_BS4	HAMBI-1842	Sphingobium	yanoikuyae	143	215	0.006523402593064274
79_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	3201	5119	0.15528394954249491
79_BS4	HAMBI-1972	Aeromonas	caviae	6058	1100	0.03335726354558365
79_BS4	HAMBI-1977	Pseudomonas	chlororaphis	1364	2638	0.08003649419762683
79_BS4	HAMBI-1988	Chitinophaga	sancti	6	14	4.374171538251383e-4
79_BS4	HAMBI-2159	Paraburkholderia	caryophylli	8	139	0.004203474660995145
79_BS4	HAMBI-2160	Bordetella	avium	146	1256	0.03809188329163424
79_BS4	HAMBI-2164	Cupriavidus	necator	26	298	0.009036254924709258
79_BS4	HAMBI-2443	Paracoccus	denitrificans	46	679	0.020601281031174992
79_BS4	HAMBI-2494	Paraburkholderia	kururiensis	35	381	0.011550685419165069
79_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	1481	1476	0.04477389055739886
79_BS4	HAMBI-2792	Moraxella	canis	9	9	2.8282855109693214e-4
79_BS4	HAMBI-3031	Niabella	yanshanensis	308	852	0.025833239568113207
79_BS4	HAMBI-3237	Microvirga	lotononidis	35	67	0.00202834227892487
79_BS5	HAMBI-0006	Pseudomonas	putida	1152	88	0.0031134093688568545
79_BS5	HAMBI-0097	Acinetobacter	lwoffii	8	11	3.9879720288477067e-4
79_BS5	HAMBI-0105	Agrobacterium	tumefaciens	632	1718	0.060597237276542225
79_BS5	HAMBI-0262	Brevundimonas	bullata	2	0	1.197444445262197e-5
79_BS5	HAMBI-0403	Comamonas	testosteroni	2987	2467	0.08699977978894807
79_BS5	HAMBI-1279	Hafnia	alvei	76	173	0.006087654614254989
79_BS5	HAMBI-1287	Citrobacter	koseri	9639	11226	0.3958749825335254
79_BS5	HAMBI-1292	Morganella	morganii	115	481	0.016951238587637852
79_BS5	HAMBI-1299	Kluyvera	intermedia	39	104	0.0036627721049558863
79_BS5	HAMBI-1842	Sphingobium	yanoikuyae	309	455	0.01605605621023237
79_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	2195	3439	0.1212879553772537
79_BS5	HAMBI-1972	Aeromonas	caviae	8170	1453	0.051241927745381805
79_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1848	3503	0.123514490077462
79_BS5	HAMBI-1988	Chitinophaga	sancti	0	0	0
79_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
79_BS5	HAMBI-2160	Bordetella	avium	95	801	0.028232247364622265
79_BS5	HAMBI-2164	Cupriavidus	necator	9	101	0.0035628693074272965
79_BS5	HAMBI-2443	Paracoccus	denitrificans	57	825	0.029077261791661608
79_BS5	HAMBI-2494	Paraburkholderia	kururiensis	22	235	0.008269983604856089
79_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	821	802	0.028271912495442524
79_BS5	HAMBI-2792	Moraxella	canis	4	4	1.4318020720768585e-4
79_BS5	HAMBI-3031	Niabella	yanshanensis	168	455	0.016050172068795027
79_BS5	HAMBI-3237	Microvirga	lotononidis	9	17	5.940978275989486e-4
79_BS6	HAMBI-0006	Pseudomonas	putida	1444	137	0.004484531959440046
79_BS6	HAMBI-0097	Acinetobacter	lwoffii	25	44	0.001432083386471106
79_BS6	HAMBI-0105	Agrobacterium	tumefaciens	731	2455	0.08054142411272903
79_BS6	HAMBI-0262	Brevundimonas	bullata	9	2	6.192044499769804e-5
79_BS6	HAMBI-0403	Comamonas	testosteroni	3037	3099	0.10164684518104947
79_BS6	HAMBI-1279	Hafnia	alvei	102	286	0.00938864170036883
79_BS6	HAMBI-1287	Citrobacter	koseri	5517	7937	0.260372577436499
79_BS6	HAMBI-1292	Morganella	morganii	379	1957	0.06419615064336245
79_BS6	HAMBI-1299	Kluyvera	intermedia	126	415	0.013598218567153418
79_BS6	HAMBI-1842	Sphingobium	yanoikuyae	252	459	0.015046903043320748
79_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	1670	3232	0.10603904379198743
79_BS6	HAMBI-1972	Aeromonas	caviae	14773	3246	0.10647270368304662
79_BS6	HAMBI-1977	Pseudomonas	chlororaphis	1349	3158	0.10360818691025718
79_BS6	HAMBI-1988	Chitinophaga	sancti	4	12	3.8169193946806804e-4
79_BS6	HAMBI-2159	Paraburkholderia	caryophylli	12	252	0.008252929404154976
79_BS6	HAMBI-2160	Bordetella	avium	112	1166	0.038247763847525144
79_BS6	HAMBI-2164	Cupriavidus	necator	25	347	0.011372699722344786
79_BS6	HAMBI-2443	Paracoccus	denitrificans	34	608	0.019930754937704895
79_BS6	HAMBI-2494	Paraburkholderia	kururiensis	32	421	0.013822866936128915
79_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	718	866	0.028412055634044343
79_BS6	HAMBI-2792	Moraxella	canis	4	5	1.6453154197101135e-4
79_BS6	HAMBI-3031	Niabella	yanshanensis	83	278	0.0091120204267895
79_BS6	HAMBI-3237	Microvirga	lotononidis	45	104	0.0034134547491853334
9_B1	HAMBI-0006	Pseudomonas	putida	1524	118	0.006146053122099162
9_B1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_B1	HAMBI-0105	Agrobacterium	tumefaciens	510	1404	0.07296818033741183
9_B1	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_B1	HAMBI-0403	Comamonas	testosteroni	267	223	0.011604375832225707
9_B1	HAMBI-1279	Hafnia	alvei	62	143	0.007410639646984758
9_B1	HAMBI-1287	Citrobacter	koseri	5556	6553	0.3404990525466032
9_B1	HAMBI-1292	Morganella	morganii	78	330	0.01715638536355952
9_B1	HAMBI-1299	Kluyvera	intermedia	23	62	0.0032232999451768727
9_B1	HAMBI-1842	Sphingobium	yanoikuyae	232	346	0.0179885426064285
9_B1	HAMBI-1896	Sphingobacterium	spiritivorum	2069	3283	0.17059693916878066
9_B1	HAMBI-1972	Aeromonas	caviae	6151	1108	0.05756741442209255
9_B1	HAMBI-1977	Pseudomonas	chlororaphis	2045	3925	0.20395617049491838
9_B1	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_B1	HAMBI-2159	Paraburkholderia	caryophylli	3	52	0.0026792272477030037
9_B1	HAMBI-2160	Bordetella	avium	52	444	0.023059653792425413
9_B1	HAMBI-2164	Cupriavidus	necator	7	80	0.004135071432453486
9_B1	HAMBI-2443	Paracoccus	denitrificans	18	264	0.013701835518244424
9_B1	HAMBI-2494	Paraburkholderia	kururiensis	19	205	0.010657691931820012
9_B1	HAMBI-2659	Stenotrophomonas	maltophilia	579	573	0.029752138590981178
9_B1	HAMBI-2792	Moraxella	canis	0	0	0
9_B1	HAMBI-3031	Niabella	yanshanensis	47	129	0.006700324907277799
9_B1	HAMBI-3237	Microvirga	lotononidis	2	4	1.9700309281349537e-4
9_B2	HAMBI-0006	Pseudomonas	putida	1038	80	0.0046769002913059216
9_B2	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_B2	HAMBI-0105	Agrobacterium	tumefaciens	467	1270	0.07464996964443678
9_B2	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_B2	HAMBI-0403	Comamonas	testosteroni	293	242	0.014227466111276886
9_B2	HAMBI-1279	Hafnia	alvei	49	111	0.006543490873964917
9_B2	HAMBI-1287	Citrobacter	koseri	5582	6503	0.3822019670081769
9_B2	HAMBI-1292	Morganella	morganii	59	247	0.014498818610955902
9_B2	HAMBI-1299	Kluyvera	intermedia	32	85	0.0050103986079984815
9_B2	HAMBI-1842	Sphingobium	yanoikuyae	207	305	0.017931959719991033
9_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1377	2158	0.12685105962440119
9_B2	HAMBI-1972	Aeromonas	caviae	5341	950	0.05584740395467312
9_B2	HAMBI-1977	Pseudomonas	chlororaphis	1852	3511	0.20636399840006125
9_B2	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_B2	HAMBI-2159	Paraburkholderia	caryophylli	8	136	0.00798229361515203
9_B2	HAMBI-2160	Bordetella	avium	38	320	0.018827057570324043
9_B2	HAMBI-2164	Cupriavidus	necator	6	67	0.00395991297351989
9_B2	HAMBI-2443	Paracoccus	denitrificans	14	203	0.01190648845776334
9_B2	HAMBI-2494	Paraburkholderia	kururiensis	15	160	0.009400484453721946
9_B2	HAMBI-2659	Stenotrophomonas	maltophilia	611	597	0.03507763056550792
9_B2	HAMBI-2792	Moraxella	canis	0	0	0
9_B2	HAMBI-3031	Niabella	yanshanensis	24	65	0.0038225982919733894
9_B2	HAMBI-3237	Microvirga	lotononidis	2	4	2.2010122479511929e-4
9_B3	HAMBI-0006	Pseudomonas	putida	1315	99	0.00620216601623749
9_B3	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_B3	HAMBI-0105	Agrobacterium	tumefaciens	367	979	0.06140951900367183
9_B3	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_B3	HAMBI-0403	Comamonas	testosteroni	233	189	0.011843300181482625
9_B3	HAMBI-1279	Hafnia	alvei	56	125	0.007828135323561943
9_B3	HAMBI-1287	Citrobacter	koseri	4718	5392	0.3381566238222941
9_B3	HAMBI-1292	Morganella	morganii	56	230	0.014405406188283655
9_B3	HAMBI-1299	Kluyvera	intermedia	19	50	0.0031141015971500284
9_B3	HAMBI-1842	Sphingobium	yanoikuyae	176	254	0.015959781953020075
9_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1691	2600	0.1630649581345712
9_B3	HAMBI-1972	Aeromonas	caviae	4728	825	0.05175052457244725
9_B3	HAMBI-1977	Pseudomonas	chlororaphis	1891	3517	0.22056741685423137
9_B3	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_B3	HAMBI-2159	Paraburkholderia	caryophylli	1	17	0.0010444666757097492
9_B3	HAMBI-2160	Bordetella	avium	37	306	0.019189225862870446
9_B3	HAMBI-2164	Cupriavidus	necator	8	88	0.005526895520123031
9_B3	HAMBI-2443	Paracoccus	denitrificans	30	426	0.026707534060673544
9_B3	HAMBI-2494	Paraburkholderia	kururiensis	20	209	0.013120362937693497
9_B3	HAMBI-2659	Stenotrophomonas	maltophilia	562	539	0.033773979213118414
9_B3	HAMBI-2792	Moraxella	canis	0	0	0
9_B3	HAMBI-3031	Niabella	yanshanensis	38	101	0.006335602082859757
9_B3	HAMBI-3237	Microvirga	lotononidis	0	0	0
9_B4	HAMBI-0006	Pseudomonas	putida	3121	224	0.006964375636124799
9_B4	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_B4	HAMBI-0105	Agrobacterium	tumefaciens	1153	2930	0.09127875827485298
9_B4	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_B4	HAMBI-0403	Comamonas	testosteroni	652	503	0.015679607841875328
9_B4	HAMBI-1279	Hafnia	alvei	81	172	0.005357054949943167
9_B4	HAMBI-1287	Citrobacter	koseri	8617	9381	0.2922044596492903
9_B4	HAMBI-1292	Morganella	morganii	127	496	0.015456529502627166
9_B4	HAMBI-1299	Kluyvera	intermedia	33	82	0.0025589623776941677
9_B4	HAMBI-1842	Sphingobium	yanoikuyae	228	314	0.009781825643649463
9_B4	HAMBI-1896	Sphingobacterium	spiritivorum	2234	3272	0.10192271625439046
9_B4	HAMBI-1972	Aeromonas	caviae	8647	1438	0.04477891147708344
9_B4	HAMBI-1977	Pseudomonas	chlororaphis	5896	10446	0.32537043483383155
9_B4	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_B4	HAMBI-2159	Paraburkholderia	caryophylli	5	79	0.0024707873954046
9_B4	HAMBI-2160	Bordetella	avium	113	890	0.027727132561121255
9_B4	HAMBI-2164	Cupriavidus	necator	6	63	0.00196116124684762
9_B4	HAMBI-2443	Paracoccus	denitrificans	30	406	0.012635853312334699
9_B4	HAMBI-2494	Paraburkholderia	kururiensis	27	269	0.00838012317036409
9_B4	HAMBI-2659	Stenotrophomonas	maltophilia	1070	977	0.03042289079703835
9_B4	HAMBI-2792	Moraxella	canis	0	0	0
9_B4	HAMBI-3031	Niabella	yanshanensis	64	162	0.005048415075526548
9_B4	HAMBI-3237	Microvirga	lotononidis	0	0	0
9_B5	HAMBI-0006	Pseudomonas	putida	1335	113	0.006815026981426072
9_B5	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_B5	HAMBI-0105	Agrobacterium	tumefaciens	320	965	0.05795465028391472
9_B5	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_B5	HAMBI-0403	Comamonas	testosteroni	395	362	0.02173114408794691
9_B5	HAMBI-1279	Hafnia	alvei	56	141	0.008472800961657458
9_B5	HAMBI-1287	Citrobacter	koseri	4398	5679	0.34118023735290054
9_B5	HAMBI-1292	Morganella	morganii	46	213	0.012807489041068532
9_B5	HAMBI-1299	Kluyvera	intermedia	16	47	0.002838362358226374
9_B5	HAMBI-1842	Sphingobium	yanoikuyae	179	292	0.01756855313466373
9_B5	HAMBI-1896	Sphingobacterium	spiritivorum	1862	3235	0.19434142911445645
9_B5	HAMBI-1972	Aeromonas	caviae	6211	1225	0.07358130694696041
9_B5	HAMBI-1977	Pseudomonas	chlororaphis	1408	2959	0.1777547286478763
9_B5	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_B5	HAMBI-2159	Paraburkholderia	caryophylli	2	38	0.002260962001445326
9_B5	HAMBI-2160	Bordetella	avium	57	533	0.03199626359375568
9_B5	HAMBI-2164	Cupriavidus	necator	9	112	0.0067298046354725485
9_B5	HAMBI-2443	Paracoccus	denitrificans	11	176	0.010599219865759386
9_B5	HAMBI-2494	Paraburkholderia	kururiensis	12	142	0.00852051369484004
9_B5	HAMBI-2659	Stenotrophomonas	maltophilia	296	320	0.019253350050966005
9_B5	HAMBI-2792	Moraxella	canis	0	0	0
9_B5	HAMBI-3031	Niabella	yanshanensis	31	93	0.005594157246663495
9_B5	HAMBI-3237	Microvirga	lotononidis	0	0	0
9_B6	HAMBI-0006	Pseudomonas	putida	1672	146	0.008318403578418676
9_B6	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_B6	HAMBI-0105	Agrobacterium	tumefaciens	382	1180	0.06742470795558632
9_B6	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_B6	HAMBI-0403	Comamonas	testosteroni	486	456	0.026057885110885685
9_B6	HAMBI-1279	Hafnia	alvei	64	165	0.009437052067715218
9_B6	HAMBI-1287	Citrobacter	koseri	4595	6081	0.34740139465973596
9_B6	HAMBI-1292	Morganella	morganii	71	337	0.019265572090255277
9_B6	HAMBI-1299	Kluyvera	intermedia	28	85	0.004840868521000299
9_B6	HAMBI-1842	Sphingobium	yanoikuyae	151	253	0.014443661862643856
9_B6	HAMBI-1896	Sphingobacterium	spiritivorum	1598	2845	0.16254734875943577
9_B6	HAMBI-1972	Aeromonas	caviae	6601	1334	0.07621370961070033
9_B6	HAMBI-1977	Pseudomonas	chlororaphis	1443	3108	0.17754246237262974
9_B6	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_B6	HAMBI-2159	Paraburkholderia	caryophylli	2	39	0.00220348786651626
9_B6	HAMBI-2160	Bordetella	avium	64	613	0.035012392160971746
9_B6	HAMBI-2164	Cupriavidus	necator	9	115	0.006558731570370991
9_B6	HAMBI-2443	Paracoccus	denitrificans	14	230	0.013146999654182841
9_B6	HAMBI-2494	Paraburkholderia	kururiensis	11	133	0.007611927055891165
9_B6	HAMBI-2659	Stenotrophomonas	maltophilia	292	324	0.01851035923310812
9_B6	HAMBI-2792	Moraxella	canis	0	0	0
9_B6	HAMBI-3031	Niabella	yanshanensis	19	58	0.003341519323048305
9_B6	HAMBI-3237	Microvirga	lotononidis	1	2	1.2151654690346191e-4
9_BS1	HAMBI-0006	Pseudomonas	putida	558	39	0.0018692689269224631
9_BS1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
9_BS1	HAMBI-0105	Agrobacterium	tumefaciens	622	1524	0.07392306575590377
9_BS1	HAMBI-0262	Brevundimonas	bullata	0	0	0
9_BS1	HAMBI-0403	Comamonas	testosteroni	119	89	0.004296192484402515
9_BS1	HAMBI-1279	Hafnia	alvei	11	23	0.0010921516251517647
9_BS1	HAMBI-1287	Citrobacter	koseri	10118	10618	0.5150798860187621
9_BS1	HAMBI-1292	Morganella	morganii	39	147	0.007125609891167832
9_BS1	HAMBI-1299	Kluyvera	intermedia	13	31	0.0015133608061976432
9_BS1	HAMBI-1842	Sphingobium	yanoikuyae	1179	1565	0.07593605733718527
9_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	2021	2853	0.13842142084209827
9_BS1	HAMBI-1972	Aeromonas	caviae	4080	654	0.031718847959874036
9_BS1	HAMBI-1977	Pseudomonas	chlororaphis	1407	2403	0.11656384888470399
9_BS1	HAMBI-1988	Chitinophaga	sancti	0	0	0
9_BS1	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
9_BS1	HAMBI-2160	Bordetella	avium	12	91	0.004420352772494261
9_BS1	HAMBI-2164	Cupriavidus	necator	2	20	9.8138907052931e-4
9_BS1	HAMBI-2443	Paracoccus	denitrificans	7	91	0.0044261948629817395
9_BS1	HAMBI-2494	Paraburkholderia	kururiensis	8	77	0.0037275698783301335
9_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	403	355	0.01720168204380262
9_BS1	HAMBI-2792	Moraxella	canis	0	0	0
